source,title,experience,location,remote_type,salary_usd,skills_standardized
ai_job_market,machine learning engineer,senior,uk,hybrid,170151.0,deep_learning;machine_learning
ai_job_market,ai engineer,senior,uk,hybrid,155658.0,sql
ai_job_market,data analyst,mid,canada,hybrid,75108.0,python;sql
ai_job_market,data engineer,senior,australia,onsite,134168.0,deep_learning;machine_learning;sql
ai_job_market,data engineer,entry,india,remote,94014.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,business analyst,mid,germany,hybrid,100852.0,deep_learning;machine_learning;python;sql
ai_job_market,machine learning engineer,mid,india,remote,143498.0,cloud_computing;machine_learning
ai_job_market,data engineer,mid,singapore,hybrid,97024.0,cloud_computing;deep_learning
ai_job_market,data scientist,mid,india,hybrid,110243.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data analyst,entry,usa,onsite,85999.0,deep_learning
ai_job_market,machine learning engineer,mid,uk,onsite,133105.0,machine_learning
ai_job_market,ai engineer,mid,singapore,hybrid,155700.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,business analyst,senior,canada,onsite,103811.0,python;sql
ai_job_market,business analyst,entry,india,onsite,64480.0,deep_learning
ai_job_market,ai engineer,mid,canada,onsite,150140.0,machine_learning;sql
ai_job_market,data engineer,mid,uk,remote,137825.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data scientist,entry,usa,hybrid,81652.0,deep_learning;machine_learning;sql
ai_job_market,data analyst,entry,india,hybrid,59553.0,cloud_computing
ai_job_market,machine learning engineer,mid,india,remote,122536.0,cloud_computing
ai_job_market,machine learning engineer,entry,uk,remote,110958.0,cloud_computing;machine_learning;sql
ai_job_market,data analyst,entry,india,remote,65890.0,deep_learning;python
ai_job_market,data scientist,mid,germany,hybrid,119808.0,cloud_computing;machine_learning;python
ai_job_market,data scientist,mid,australia,remote,101943.0,deep_learning;machine_learning;python;sql
ai_job_market,data analyst,entry,india,hybrid,68725.0,deep_learning
ai_job_market,business analyst,entry,uk,remote,66197.0,machine_learning
ai_job_market,data scientist,entry,singapore,hybrid,76819.0,cloud_computing;deep_learning
ai_job_market,machine learning engineer,senior,uk,remote,165521.0,cloud_computing;machine_learning;python
ai_job_market,machine learning engineer,entry,germany,hybrid,127449.0,cloud_computing;deep_learning;machine_learning
ai_job_market,business analyst,mid,singapore,remote,92551.0,machine_learning;python;sql
ai_job_market,machine learning engineer,entry,australia,onsite,113480.0,cloud_computing;machine_learning;python
ai_job_market,machine learning engineer,mid,singapore,onsite,133052.0,machine_learning
ai_job_market,ai engineer,entry,uk,onsite,136182.0,deep_learning;machine_learning
ai_job_market,ai engineer,mid,usa,remote,123468.0,cloud_computing
ai_job_market,data analyst,mid,singapore,hybrid,101260.0,cloud_computing;deep_learning;python
ai_job_market,data engineer,entry,australia,remote,83111.0,deep_learning;machine_learning;python
ai_job_market,data engineer,entry,canada,onsite,104771.0,deep_learning;machine_learning;sql
ai_job_market,data scientist,mid,germany,remote,122839.0,cloud_computing;machine_learning;python
ai_job_market,data scientist,entry,india,hybrid,89106.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,entry,uk,remote,101758.0,machine_learning;python;sql
ai_job_market,machine learning engineer,mid,singapore,hybrid,148121.0,deep_learning;machine_learning
ai_job_market,data engineer,entry,germany,hybrid,83047.0,deep_learning
ai_job_market,business analyst,mid,india,hybrid,102181.0,cloud_computing;machine_learning
ai_job_market,data engineer,entry,germany,remote,67091.0,machine_learning;sql
ai_job_market,machine learning engineer,senior,uk,hybrid,163138.0,cloud_computing;deep_learning
ai_job_market,business analyst,senior,germany,remote,110335.0,cloud_computing;sql
ai_job_market,data engineer,mid,uk,onsite,88357.0,machine_learning;python
ai_job_market,data analyst,mid,singapore,onsite,75467.0,unknown
ai_job_market,machine learning engineer,senior,india,hybrid,175690.0,deep_learning;python;sql
ai_job_market,ai engineer,mid,singapore,onsite,125535.0,machine_learning
ai_job_market,business analyst,mid,uk,onsite,108655.0,deep_learning;python
ai_job_market,machine learning engineer,entry,usa,remote,112449.0,cloud_computing;machine_learning;sql
ai_job_market,data scientist,entry,uk,onsite,69475.0,deep_learning;python;sql
ai_job_market,ai engineer,entry,singapore,onsite,124255.0,machine_learning
ai_job_market,data engineer,senior,india,remote,113702.0,cloud_computing
ai_job_market,data scientist,mid,usa,onsite,80303.0,cloud_computing;python
ai_job_market,data engineer,entry,india,remote,80104.0,deep_learning;python;sql
ai_job_market,machine learning engineer,entry,india,hybrid,121856.0,deep_learning;sql
ai_job_market,machine learning engineer,mid,singapore,remote,137153.0,cloud_computing;machine_learning;sql
ai_job_market,machine learning engineer,mid,germany,remote,114022.0,sql
ai_job_market,ai engineer,entry,australia,onsite,143352.0,deep_learning;machine_learning;sql
ai_job_market,business analyst,senior,canada,onsite,151277.0,deep_learning;machine_learning;python
ai_job_market,machine learning engineer,entry,australia,hybrid,98735.0,cloud_computing;python;sql
ai_job_market,data engineer,senior,germany,hybrid,126471.0,cloud_computing;deep_learning
ai_job_market,ai engineer,senior,singapore,remote,157618.0,machine_learning
ai_job_market,ai engineer,mid,india,onsite,116270.0,unknown
ai_job_market,data analyst,mid,singapore,remote,90182.0,machine_learning;python;sql
ai_job_market,data analyst,entry,usa,onsite,88866.0,deep_learning
ai_job_market,data analyst,senior,canada,onsite,111685.0,deep_learning;python
ai_job_market,data engineer,senior,singapore,onsite,106462.0,cloud_computing;python
ai_job_market,data scientist,mid,singapore,onsite,92518.0,python;sql
ai_job_market,data scientist,senior,germany,onsite,119755.0,machine_learning;python;sql
ai_job_market,data engineer,senior,uk,onsite,135244.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,ai engineer,mid,canada,hybrid,152878.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data analyst,mid,india,hybrid,88955.0,deep_learning
ai_job_market,ai engineer,entry,uk,hybrid,125700.0,machine_learning;python;sql
ai_job_market,machine learning engineer,entry,india,hybrid,88974.0,sql
ai_job_market,machine learning engineer,mid,usa,hybrid,137343.0,cloud_computing;machine_learning;python
ai_job_market,ai engineer,senior,singapore,hybrid,155503.0,python
ai_job_market,data scientist,mid,canada,hybrid,118944.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data scientist,entry,india,onsite,85158.0,cloud_computing;deep_learning;machine_learning
ai_job_market,ai engineer,senior,canada,onsite,154448.0,cloud_computing;python;sql
ai_job_market,data analyst,entry,uk,remote,59747.0,cloud_computing;python
ai_job_market,ai engineer,entry,usa,hybrid,99127.0,cloud_computing;python
ai_job_market,data scientist,mid,australia,onsite,102173.0,cloud_computing;sql
ai_job_market,business analyst,mid,usa,hybrid,109914.0,deep_learning;machine_learning;python
ai_job_market,data engineer,entry,singapore,hybrid,73964.0,cloud_computing;machine_learning
ai_job_market,machine learning engineer,mid,canada,onsite,139641.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,mid,usa,onsite,148260.0,deep_learning;python
ai_job_market,data engineer,mid,singapore,onsite,96854.0,cloud_computing;deep_learning;python
ai_job_market,data analyst,senior,canada,onsite,126683.0,cloud_computing;python
ai_job_market,machine learning engineer,entry,india,hybrid,111237.0,cloud_computing;deep_learning
ai_job_market,data analyst,senior,canada,remote,101874.0,sql
ai_job_market,data analyst,entry,uk,remote,64436.0,machine_learning;sql
ai_job_market,machine learning engineer,mid,canada,hybrid,156911.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data scientist,mid,uk,onsite,110242.0,cloud_computing;deep_learning;machine_learning
ai_job_market,ai engineer,entry,canada,remote,112195.0,cloud_computing;machine_learning
ai_job_market,machine learning engineer,senior,uk,hybrid,190600.0,deep_learning;machine_learning
ai_job_market,data engineer,mid,uk,hybrid,101320.0,deep_learning;machine_learning;python
ai_job_market,ai engineer,entry,canada,onsite,116555.0,cloud_computing;machine_learning;sql
ai_job_market,data analyst,senior,canada,remote,111530.0,cloud_computing;python
ai_job_market,business analyst,mid,india,onsite,71723.0,unknown
ai_job_market,data analyst,entry,australia,onsite,45677.0,python
ai_job_market,data analyst,senior,australia,onsite,133866.0,machine_learning;python;sql
ai_job_market,business analyst,senior,australia,hybrid,124058.0,cloud_computing;deep_learning;python;sql
ai_job_market,business analyst,entry,usa,onsite,62883.0,machine_learning;python;sql
ai_job_market,data analyst,mid,singapore,hybrid,85819.0,cloud_computing;python
ai_job_market,data scientist,mid,uk,remote,116254.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,data engineer,entry,uk,hybrid,78935.0,cloud_computing;machine_learning
ai_job_market,data scientist,mid,usa,remote,86723.0,cloud_computing
ai_job_market,ai engineer,mid,usa,onsite,137921.0,cloud_computing;machine_learning;python
ai_job_market,data engineer,senior,singapore,onsite,130005.0,cloud_computing;sql
ai_job_market,business analyst,mid,australia,remote,118925.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,business analyst,senior,germany,onsite,129372.0,cloud_computing;machine_learning;sql
ai_job_market,machine learning engineer,entry,india,onsite,117701.0,cloud_computing;machine_learning
ai_job_market,data scientist,entry,uk,onsite,93062.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data analyst,entry,india,onsite,61801.0,cloud_computing;python;sql
ai_job_market,business analyst,entry,singapore,remote,68719.0,machine_learning;python;sql
ai_job_market,ai engineer,entry,singapore,onsite,128384.0,deep_learning;sql
ai_job_market,data analyst,mid,uk,hybrid,70158.0,python
ai_job_market,ai engineer,senior,australia,onsite,176588.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data engineer,senior,germany,hybrid,138771.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data scientist,entry,india,remote,84924.0,deep_learning;machine_learning;sql
ai_job_market,business analyst,mid,australia,onsite,104635.0,cloud_computing;deep_learning;python
ai_job_market,data analyst,mid,usa,onsite,101673.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,mid,usa,remote,148082.0,cloud_computing
ai_job_market,data engineer,entry,singapore,onsite,86702.0,machine_learning;python
ai_job_market,ai engineer,senior,india,remote,141742.0,python;sql
ai_job_market,business analyst,mid,australia,remote,104498.0,cloud_computing;deep_learning;python;sql
ai_job_market,data engineer,senior,canada,remote,134835.0,deep_learning;python
ai_job_market,machine learning engineer,entry,uk,remote,97981.0,cloud_computing
ai_job_market,data analyst,senior,india,remote,120689.0,cloud_computing;machine_learning;python
ai_job_market,data scientist,mid,india,onsite,95533.0,cloud_computing;deep_learning;python;sql
ai_job_market,data scientist,entry,australia,hybrid,60119.0,machine_learning
ai_job_market,data engineer,mid,singapore,onsite,85408.0,machine_learning
ai_job_market,ai engineer,mid,australia,onsite,173907.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,data analyst,entry,germany,hybrid,82661.0,deep_learning;sql
ai_job_market,machine learning engineer,entry,usa,remote,99438.0,cloud_computing;python
ai_job_market,data analyst,mid,singapore,remote,74380.0,sql
ai_job_market,data analyst,senior,india,remote,157285.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,machine learning engineer,mid,germany,hybrid,134092.0,deep_learning
ai_job_market,data analyst,mid,singapore,hybrid,104692.0,cloud_computing;machine_learning;sql
ai_job_market,data analyst,senior,canada,onsite,128761.0,deep_learning;machine_learning
ai_job_market,business analyst,senior,germany,onsite,129406.0,cloud_computing;python
ai_job_market,data scientist,senior,uk,remote,123796.0,unknown
ai_job_market,data engineer,entry,singapore,onsite,63300.0,machine_learning;sql
ai_job_market,data engineer,senior,india,hybrid,145779.0,deep_learning;machine_learning
ai_job_market,ai engineer,entry,india,onsite,87180.0,python;sql
ai_job_market,data scientist,mid,germany,hybrid,104810.0,deep_learning;machine_learning;python;sql
ai_job_market,data analyst,senior,usa,onsite,119473.0,unknown
ai_job_market,data scientist,mid,singapore,remote,119041.0,cloud_computing;machine_learning;sql
ai_job_market,ai engineer,mid,singapore,remote,168894.0,deep_learning;machine_learning
ai_job_market,machine learning engineer,mid,india,onsite,140854.0,deep_learning;machine_learning;python;sql
ai_job_market,data engineer,entry,uk,onsite,61732.0,machine_learning;sql
ai_job_market,data engineer,entry,australia,hybrid,95041.0,cloud_computing;machine_learning;python
ai_job_market,data analyst,senior,singapore,onsite,108403.0,cloud_computing;sql
ai_job_market,machine learning engineer,mid,uk,remote,177384.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,senior,germany,onsite,146732.0,cloud_computing;python;sql
ai_job_market,data scientist,entry,australia,hybrid,71620.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,senior,canada,remote,145079.0,cloud_computing;sql
ai_job_market,business analyst,senior,singapore,remote,129914.0,cloud_computing;machine_learning;sql
